0,14,8,14,20,8,16,4,6,17,9,14,8
0,14,8,14,20,8,16,4,6,17,9,14,8
0,14,8,14,20,8,16,4,6,17,9,14,8
0,14,8,14,20,8,16,4,6,17,9,14,8
0,14,8,14,20,8,16,4,6,17,9,14,8
0,14,8,14,20,8,16,4,6,17,9,14,8
0,14,8,14,20,8,16,4,6,17,9,14,8
0,14,8,14,20,8,16,4,6,17,9,14,8
0,14,8,14,20,8,16,4,6,17,9,14,8
0,14,8,14,20,8,16,4,6,17,9,14,8
0,14,8,14,20,8,16,4,6,17,9,14,8
0,14,8,14,20,8,16,4,6,17,9,14,8
0,14,8,14,20,8,16,4,6,17,9,14,8
0,17,9,10,20,8,16,3,6,16,7,16,7
0,17,9,10,20,8,16,3,6,16,7,16,7
0,17,9,10,20,8,16,3,6,16,7,16,7
0,17,9,10,20,8,16,3,6,16,7,16,7
0,17,9,10,20,8,16,3,6,16,7,16,7
0,17,9,10,20,8,16,3,6,16,7,16,7
0,17,9,10,20,8,16,3,6,16,7,16,7
0,17,9,10,20,8,16,3,6,16,7,16,7
0,17,9,10,20,8,16,3,6,16,7,16,7
0,17,9,10,20,8,16,3,6,16,7,16,7
0,17,9,10,20,8,16,3,6,16,7,16,7
0,17,9,10,20,8,16,3,6,16,7,16,7
0,17,9,10,20,8,16,3,6,16,7,16,7
0,14,9,14,18,8,15,2,7,14,4,13,7
0,14,9,14,18,8,15,2,7,14,4,13,7
0,14,9,14,18,8,15,2,7,14,4,13,7
0,14,9,14,18,8,15,2,7,14,4,13,7
0,14,9,14,18,8,15,2,7,14,4,13,7
0,14,9,14,18,8,15,2,7,14,4,13,7
0,14,9,14,18,8,15,2,7,14,4,13,7
0,14,9,14,18,8,15,2,7,14,4,13,7
0,14,9,14,18,8,15,2,7,14,4,13,7
0,14,9,14,18,8,15,2,7,14,4,13,7
0,14,9,14,18,8,15,2,7,14,4,13,7
0,14,9,14,18,8,15,2,7,14,4,13,7
0,14,9,14,18,8,15,2,7,14,4,13,7
0,13,9,13,18,9,15,3,9,15,5,15,7
0,13,9,13,18,9,15,3,9,15,5,15,7
0,13,9,13,18,9,15,3,9,15,5,15,7
0,13,9,13,18,9,15,3,9,15,5,15,7
0,13,9,13,18,9,15,3,9,15,5,15,7
0,13,9,13,18,9,15,3,9,15,5,15,7
0,13,9,13,18,9,15,3,9,15,5,15,7
0,13,9,13,18,9,15,3,9,15,5,15,7
0,13,9,13,18,9,15,3,9,15,5,15,7
0,13,9,13,18,9,15,3,9,15,5,15,7
0,13,9,13,18,9,15,3,9,15,5,15,7
0,13,9,13,18,9,15,3,9,15,5,15,7
0,13,9,13,18,9,15,3,9,15,5,15,7
0,12,9,14,17,9,16,3,7,16,8,16,7
0,12,9,14,17,9,16,3,7,16,8,16,7
0,12,9,14,17,9,16,3,7,16,8,16,7
0,12,9,14,17,9,16,3,7,16,8,16,7
0,12,9,14,17,9,16,3,7,16,8,16,7
0,12,9,14,17,9,16,3,7,16,8,16,7
0,12,9,14,17,9,16,3,7,16,8,16,7
0,12,9,14,17,9,16,3,7,16,8,16,7
0,12,9,14,17,9,16,3,7,16,8,16,7
0,12,9,14,17,9,16,3,7,16,8,16,7
0,12,9,14,17,9,16,3,7,16,8,16,7
0,12,9,14,17,9,16,3,7,16,8,16,7
0,12,9,14,17,9,16,3,7,16,8,16,7
0,13,10,14,19,9,13,0,9,15,4,16,10
0,13,10,14,19,9,13,0,9,15,4,16,10
0,13,10,14,19,9,13,0,9,15,4,16,10
0,13,10,14,19,9,13,0,9,15,4,16,10
0,13,10,14,19,9,13,0,9,15,4,16,10
0,13,10,14,19,9,13,0,9,15,4,16,10
0,13,10,14,19,9,13,0,9,15,4,16,10
0,13,10,14,19,9,13,0,9,15,4,16,10
0,13,10,14,19,9,13,0,9,15,4,16,10
0,13,10,14,19,9,13,0,9,15,4,16,10
0,13,10,14,19,9,13,0,9,15,4,16,10
0,13,10,14,19,9,13,0,9,15,4,16,10
0,13,10,14,19,9,13,0,9,15,4,16,10
0,17,10,14,18,8,15,1,9,16,3,16,9
0,17,10,14,18,8,15,1,9,16,3,16,9
0,17,10,14,18,8,15,1,9,16,3,16,9
0,17,10,14,18,8,15,1,9,16,3,16,9
0,17,10,14,18,8,15,1,9,16,3,16,9
0,17,10,14,18,8,15,1,9,16,3,16,9
0,17,10,14,18,8,15,1,9,16,3,16,9
0,17,10,14,18,8,15,1,9,16,3,16,9
0,17,10,14,18,8,15,1,9,16,3,16,9
0,17,10,14,18,8,15,1,9,16,3,16,9
0,17,10,14,18,8,15,1,9,16,3,16,9
0,17,10,14,18,8,15,1,9,16,3,16,9
0,17,10,14,18,8,15,1,9,16,3,16,9
0,15,9,15,19,7,15,2,9,16,6,15,7
0,15,9,15,19,7,15,2,9,16,6,15,7
0,15,9,15,19,7,15,2,9,16,6,15,7
0,15,9,15,19,7,15,2,9,16,6,15,7
0,15,9,15,19,7,15,2,9,16,6,15,7
0,15,9,15,19,7,15,2,9,16,6,15,7
0,15,9,15,19,7,15,2,9,16,6,15,7
0,15,9,15,19,7,15,2,9,16,6,15,7
0,15,9,15,19,7,15,2,9,16,6,15,7
0,15,9,15,19,7,15,2,9,16,6,15,7
0,15,9,15,19,7,15,2,9,16,6,15,7
0,15,9,15,19,7,15,2,9,16,6,15,7
0,15,9,15,19,7,15,2,9,16,6,15,7
0,13,10,17,23,8,14,3,8,15,2,15,10
0,13,10,17,23,8,14,3,8,15,2,15,10
0,13,10,17,23,8,14,3,8,15,2,15,10
0,13,10,17,23,8,14,3,8,15,2,15,10
0,13,10,17,23,8,14,3,8,15,2,15,10
0,13,10,17,23,8,14,3,8,15,2,15,10
0,13,10,17,23,8,14,3,8,15,2,15,10
0,13,10,17,23,8,14,3,8,15,2,15,10
0,13,10,17,23,8,14,3,8,15,2,15,10
0,13,10,17,23,8,14,3,8,15,2,15,10
0,13,10,17,23,8,14,3,8,15,2,15,10
0,13,10,17,23,8,14,3,8,15,2,15,10
0,13,10,17,23,8,14,3,8,15,2,15,10
0,16,10,16,21,6,13,1,9,15,2,16,8
0,16,10,16,21,6,13,1,9,15,2,16,8
0,16,10,16,21,6,13,1,9,15,2,16,8
0,16,10,16,21,6,13,1,9,15,2,16,8
0,16,10,16,21,6,13,1,9,15,2,16,8
0,16,10,16,21,6,13,1,9,15,2,16,8
0,16,10,16,21,6,13,1,9,15,2,16,8
0,16,10,16,21,6,13,1,9,15,2,16,8
0,16,10,16,21,6,13,1,9,15,2,16,8
0,16,10,16,21,6,13,1,9,15,2,16,8
0,16,10,16,21,6,13,1,9,15,2,16,8
0,16,10,16,21,6,13,1,9,15,2,16,8
0,16,10,16,21,6,13,1,9,15,2,16,8
0,16,9,13,22,7,13,2,6,17,3,14,10
0,16,9,13,22,7,13,2,6,17,3,14,10
0,16,9,13,22,7,13,2,6,17,3,14,10
0,16,9,13,22,7,13,2,6,17,3,14,10
0,16,9,13,22,7,13,2,6,17,3,14,10
0,16,9,13,22,7,13,2,6,17,3,14,10
0,16,9,13,22,7,13,2,6,17,3,14,10
0,16,9,13,22,7,13,2,6,17,3,14,10
0,16,9,13,22,7,13,2,6,17,3,14,10
0,16,9,13,22,7,13,2,6,17,3,14,10
0,16,9,13,22,7,13,2,6,17,3,14,10
0,16,9,13,22,7,13,2,6,17,3,14,10
0,16,9,13,22,7,13,2,6,17,3,14,10
0,17,11,12,20,9,16,3,9,17,5,16,8
0,17,11,12,20,9,16,3,9,17,5,16,8
0,17,11,12,20,9,16,3,9,17,5,16,8
0,17,11,12,20,9,16,3,9,17,5,16,8
0,17,11,12,20,9,16,3,9,17,5,16,8
0,17,11,12,20,9,16,3,9,17,5,16,8
0,17,11,12,20,9,16,3,9,17,5,16,8
0,17,11,12,20,9,16,3,9,17,5,16,8
0,17,11,12,20,9,16,3,9,17,5,16,8
0,17,11,12,20,9,16,3,9,17,5,16,8
0,17,11,12,20,9,16,3,9,17,5,16,8
0,17,11,12,20,9,16,3,9,17,5,16,8
0,17,11,12,20,9,16,3,9,17,5,16,8
0,14,5,15,19,7,16,1,7,17,6,16,9
0,14,5,15,19,7,16,1,7,17,6,16,9
0,14,5,15,19,7,16,1,7,17,6,16,9
0,14,5,15,19,7,16,1,7,17,6,16,9
0,14,5,15,19,7,16,1,7,17,6,16,9
0,14,5,15,19,7,16,1,7,17,6,16,9
0,14,5,15,19,7,16,1,7,17,6,16,9
0,14,5,15,19,7,16,1,7,17,6,16,9
0,14,5,15,19,7,16,1,7,17,6,16,9
0,14,5,15,19,7,16,1,7,17,6,16,9
0,14,5,15,19,7,16,1,7,17,6,16,9
0,14,5,15,19,7,16,1,7,17,6,16,9
0,14,5,15,19,7,16,1,7,17,6,16,9
0,14,7,16,18,7,16,2,6,14,6,16,8
0,14,7,16,18,7,16,2,6,14,6,16,8
0,14,7,16,18,7,16,2,6,14,6,16,8
0,14,7,16,18,7,16,2,6,14,6,16,8
0,14,7,16,18,7,16,2,6,14,6,16,8
0,14,7,16,18,7,16,2,6,14,6,16,8
0,14,7,16,18,7,16,2,6,14,6,16,8
0,14,7,16,18,7,16,2,6,14,6,16,8
0,14,7,16,18,7,16,2,6,14,6,16,8
0,14,7,16,18,7,16,2,6,14,6,16,8
0,14,7,16,18,7,16,2,6,14,6,16,8
0,14,7,16,18,7,16,2,6,14,6,16,8
0,14,7,16,18,7,16,2,6,14,6,16,8
0,20,5,10,22,9,18,6,3,17,1,19,14
0,20,5,10,22,9,18,6,3,17,1,19,14
0,20,5,10,22,9,18,6,3,17,1,19,14
0,20,5,10,22,9,18,6,3,17,1,19,14
0,20,5,10,22,9,18,6,3,17,1,19,14
0,20,5,10,22,9,18,6,3,17,1,19,14
0,20,5,10,22,9,18,6,3,17,1,19,14
0,20,5,10,22,9,18,6,3,17,1,19,14
0,20,5,10,22,9,18,6,3,17,1,19,14
0,20,5,10,22,9,18,6,3,17,1,19,14
0,20,5,10,22,9,18,6,3,17,1,19,14
0,20,5,10,22,9,18,6,3,17,1,19,14
0,20,5,10,22,9,18,6,3,17,1,19,14
0,13,7,13,18,8,14,7,11,13,3,19,12
0,13,7,13,18,8,14,7,11,13,3,19,12
0,13,7,13,18,8,14,7,11,13,3,19,12
0,13,7,13,18,8,14,7,11,13,3,19,12
0,13,7,13,18,8,14,7,11,13,3,19,12
0,13,7,13,18,8,14,7,11,13,3,19,12
0,13,7,13,18,8,14,7,11,13,3,19,12
0,13,7,13,18,8,14,7,11,13,3,19,12
0,13,7,13,18,8,14,7,11,13,3,19,12
0,13,7,13,18,8,14,7,11,13,3,19,12
0,13,7,13,18,8,14,7,11,13,3,19,12
0,13,7,13,18,8,14,7,11,13,3,19,12
0,13,7,13,18,8,14,7,11,13,3,19,12
0,17,9,8,20,9,17,7,7,14,4,18,13
0,17,9,8,20,9,17,7,7,14,4,18,13
0,17,9,8,20,9,17,7,7,14,4,18,13
0,17,9,8,20,9,17,7,7,14,4,18,13
0,17,9,8,20,9,17,7,7,14,4,18,13
0,17,9,8,20,9,17,7,7,14,4,18,13
0,17,9,8,20,9,17,7,7,14,4,18,13
0,17,9,8,20,9,17,7,7,14,4,18,13
0,17,9,8,20,9,17,7,7,14,4,18,13
0,17,9,8,20,9,17,7,7,14,4,18,13
0,17,9,8,20,9,17,7,7,14,4,18,13
0,17,9,8,20,9,17,7,7,14,4,18,13
0,17,9,8,20,9,17,7,7,14,4,18,13
0,18,8,6,20,10,16,8,7,15,2,18,13
0,18,8,6,20,10,16,8,7,15,2,18,13
0,18,8,6,20,10,16,8,7,15,2,18,13
0,18,8,6,20,10,16,8,7,15,2,18,13
0,18,8,6,20,10,16,8,7,15,2,18,13
0,18,8,6,20,10,16,8,7,15,2,18,13
0,18,8,6,20,10,16,8,7,15,2,18,13
0,18,8,6,20,10,16,8,7,15,2,18,13
0,18,8,6,20,10,16,8,7,15,2,18,13
0,18,8,6,20,10,16,8,7,15,2,18,13
0,18,8,6,20,10,16,8,7,15,2,18,13
0,18,8,6,20,10,16,8,7,15,2,18,13
0,18,8,6,20,10,16,8,7,15,2,18,13
0,14,12,7,21,11,15,7,9,17,4,18,12
0,14,12,7,21,11,15,7,9,17,4,18,12
0,14,12,7,21,11,15,7,9,17,4,18,12
0,14,12,7,21,11,15,7,9,17,4,18,12
0,14,12,7,21,11,15,7,9,17,4,18,12
0,14,12,7,21,11,15,7,9,17,4,18,12
0,14,12,7,21,11,15,7,9,17,4,18,12
0,14,12,7,21,11,15,7,9,17,4,18,12
0,14,12,7,21,11,15,7,9,17,4,18,12
0,14,12,7,21,11,15,7,9,17,4,18,12
0,14,12,7,21,11,15,7,9,17,4,18,12
0,14,12,7,21,11,15,7,9,17,4,18,12
0,14,12,7,21,11,15,7,9,17,4,18,12
0,19,10,10,20,6,14,7,12,15,2,17,8
0,19,10,10,20,6,14,7,12,15,2,17,8
0,19,10,10,20,6,14,7,12,15,2,17,8
0,19,10,10,20,6,14,7,12,15,2,17,8
0,19,10,10,20,6,14,7,12,15,2,17,8
0,19,10,10,20,6,14,7,12,15,2,17,8
0,19,10,10,20,6,14,7,12,15,2,17,8
0,19,10,10,20,6,14,7,12,15,2,17,8
0,19,10,10,20,6,14,7,12,15,2,17,8
0,19,10,10,20,6,14,7,12,15,2,17,8
0,19,10,10,20,6,14,7,12,15,2,17,8
0,19,10,10,20,6,14,7,12,15,2,17,8
0,19,10,10,20,6,14,7,12,15,2,17,8
0,19,12,10,22,6,13,7,12,19,3,17,11
0,19,12,10,22,6,13,7,12,19,3,17,11
0,19,12,10,22,6,13,7,12,19,3,17,11
0,19,12,10,22,6,13,7,12,19,3,17,11
0,19,12,10,22,6,13,7,12,19,3,17,11
0,19,12,10,22,6,13,7,12,19,3,17,11
0,19,12,10,22,6,13,7,12,19,3,17,11
0,19,12,10,22,6,13,7,12,19,3,17,11
0,19,12,10,22,6,13,7,12,19,3,17,11
0,19,12,10,22,6,13,7,12,19,3,17,11
0,19,12,10,22,6,13,7,12,19,3,17,11
0,19,12,10,22,6,13,7,12,19,3,17,11
0,19,12,10,22,6,13,7,12,19,3,17,11
0,15,11,7,18,9,14,6,11,16,2,17,9
0,15,11,7,18,9,14,6,11,16,2,17,9
0,15,11,7,18,9,14,6,11,16,2,17,9
0,15,11,7,18,9,14,6,11,16,2,17,9
0,15,11,7,18,9,14,6,11,16,2,17,9
0,15,11,7,18,9,14,6,11,16,2,17,9
0,15,11,7,18,9,14,6,11,16,2,17,9
0,15,11,7,18,9,14,6,11,16,2,17,9
0,15,11,7,18,9,14,6,11,16,2,17,9
0,15,11,7,18,9,14,6,11,16,2,17,9
0,15,11,7,18,9,14,6,11,16,2,17,9
0,15,11,7,18,9,14,6,11,16,2,17,9
0,15,11,7,18,9,14,6,11,16,2,17,9
0,20,10,8,19,7,14,7,10,13,0,20,9
0,20,10,8,19,7,14,7,10,13,0,20,9
0,20,10,8,19,7,14,7,10,13,0,20,9
0,20,10,8,19,7,14,7,10,13,0,20,9
0,20,10,8,19,7,14,7,10,13,0,20,9
0,20,10,8,19,7,14,7,10,13,0,20,9
0,20,10,8,19,7,14,7,10,13,0,20,9
0,20,10,8,19,7,14,7,10,13,0,20,9
0,20,10,8,19,7,14,7,10,13,0,20,9
0,20,10,8,19,7,14,7,10,13,0,20,9
0,20,10,8,19,7,14,7,10,13,0,20,9
0,20,10,8,19,7,14,7,10,13,0,20,9
0,20,10,8,19,7,14,7,10,13,0,20,9
0,20,6,8,21,8,17,7,6,13,3,23,11
0,20,6,8,21,8,17,7,6,13,3,23,11
0,20,6,8,21,8,17,7,6,13,3,23,11
0,20,6,8,21,8,17,7,6,13,3,23,11
0,20,6,8,21,8,17,7,6,13,3,23,11
0,20,6,8,21,8,17,7,6,13,3,23,11
0,20,6,8,21,8,17,7,6,13,3,23,11
0,20,6,8,21,8,17,7,6,13,3,23,11
0,20,6,8,21,8,17,7,6,13,3,23,11
0,20,6,8,21,8,17,7,6,13,3,23,11
0,20,6,8,21,8,17,7,6,13,3,23,11
0,20,6,8,21,8,17,7,6,13,3,23,11
0,20,6,8,21,8,17,7,6,13,3,23,11
0,20,5,6,15,6,16,6,6,14,2,20,13
0,20,5,6,15,6,16,6,6,14,2,20,13
0,20,5,6,15,6,16,6,6,14,2,20,13
0,20,5,6,15,6,16,6,6,14,2,20,13
0,20,5,6,15,6,16,6,6,14,2,20,13
0,20,5,6,15,6,16,6,6,14,2,20,13
0,20,5,6,15,6,16,6,6,14,2,20,13
0,20,5,6,15,6,16,6,6,14,2,20,13
0,20,5,6,15,6,16,6,6,14,2,20,13
0,20,5,6,15,6,16,6,6,14,2,20,13
0,20,5,6,15,6,16,6,6,14,2,20,13
0,20,5,6,15,6,16,6,6,14,2,20,13
0,20,5,6,15,6,16,6,6,14,2,20,13
0,17,7,7,22,11,16,6,4,14,3,19,8
0,17,7,7,22,11,16,6,4,14,3,19,8
0,17,7,7,22,11,16,6,4,14,3,19,8
0,17,7,7,22,11,16,6,4,14,3,19,8
0,17,7,7,22,11,16,6,4,14,3,19,8
0,17,7,7,22,11,16,6,4,14,3,19,8
0,17,7,7,22,11,16,6,4,14,3,19,8
0,17,7,7,22,11,16,6,4,14,3,19,8
0,17,7,7,22,11,16,6,4,14,3,19,8
0,17,7,7,22,11,16,6,4,14,3,19,8
0,17,7,7,22,11,16,6,4,14,3,19,8
0,17,7,7,22,11,16,6,4,14,3,19,8
0,17,7,7,22,11,16,6,4,14,3,19,8
0,18,8,5,20,7,17,8,3,16,1,17,11
0,18,8,5,20,7,17,8,3,16,1,17,11
0,18,8,5,20,7,17,8,3,16,1,17,11
0,18,8,5,20,7,17,8,3,16,1,17,11
0,18,8,5,20,7,17,8,3,16,1,17,11
0,18,8,5,20,7,17,8,3,16,1,17,11
0,18,8,5,20,7,17,8,3,16,1,17,11
0,18,8,5,20,7,17,8,3,16,1,17,11
0,18,8,5,20,7,17,8,3,16,1,17,11
0,18,8,5,20,7,17,8,3,16,1,17,11
0,18,8,5,20,7,17,8,3,16,1,17,11
0,18,8,5,20,7,17,8,3,16,1,17,11
0,18,8,5,20,7,17,8,3,16,1,17,11
0,17,6,12,16,4,14,8,12,12,0,21,11
0,17,6,12,16,4,14,8,12,12,0,21,11
0,17,6,12,16,4,14,8,12,12,0,21,11
0,17,6,12,16,4,14,8,12,12,0,21,11
0,17,6,12,16,4,14,8,12,12,0,21,11
0,17,6,12,16,4,14,8,12,12,0,21,11
0,17,6,12,16,4,14,8,12,12,0,21,11
0,17,6,12,16,4,14,8,12,12,0,21,11
0,17,6,12,16,4,14,8,12,12,0,21,11
0,17,6,12,16,4,14,8,12,12,0,21,11
0,17,6,12,16,4,14,8,12,12,0,21,11
0,17,6,12,16,4,14,8,12,12,0,21,11
0,17,6,12,16,4,14,8,12,12,0,21,11
0,21,10,8,20,4,15,7,7,19,2,19,15
0,21,10,8,20,4,15,7,7,19,2,19,15
0,21,10,8,20,4,15,7,7,19,2,19,15
0,21,10,8,20,4,15,7,7,19,2,19,15
0,21,10,8,20,4,15,7,7,19,2,19,15
0,21,10,8,20,4,15,7,7,19,2,19,15
0,21,10,8,20,4,15,7,7,19,2,19,15
0,21,10,8,20,4,15,7,7,19,2,19,15
0,21,10,8,20,4,15,7,7,19,2,19,15
0,21,10,8,20,4,15,7,7,19,2,19,15
0,21,10,8,20,4,15,7,7,19,2,19,15
0,21,10,8,20,4,15,7,7,19,2,19,15
0,21,10,8,20,4,15,7,7,19,2,19,15
1,4,15,9,10,6,11,5,9,12,9,15,9
1,4,15,9,10,6,11,5,9,12,9,15,9
1,4,15,9,10,6,11,5,9,12,9,15,9
1,4,15,9,10,6,11,5,9,12,9,15,9
1,4,15,9,10,6,11,5,9,12,9,15,9
1,4,15,9,10,6,11,5,9,12,9,15,9
1,4,15,9,10,6,11,5,9,12,9,15,9
1,4,15,9,10,6,11,5,9,12,9,15,9
1,4,15,9,10,6,11,5,9,12,9,15,9
1,4,15,9,10,6,11,5,9,12,9,15,9
1,4,15,9,10,6,11,5,9,12,9,15,9
1,4,15,9,10,6,11,5,9,12,9,15,9
1,4,15,9,10,6,11,5,9,12,9,15,9
1,9,10,5,11,5,10,6,7,13,9,20,9
1,9,10,5,11,5,10,6,7,13,9,20,9
1,9,10,5,11,5,10,6,7,13,9,20,9
1,9,10,5,11,5,10,6,7,13,9,20,9
1,9,10,5,11,5,10,6,7,13,9,20,9
1,9,10,5,11,5,10,6,7,13,9,20,9
1,9,10,5,11,5,10,6,7,13,9,20,9
1,9,10,5,11,5,10,6,7,13,9,20,9
1,9,10,5,11,5,10,6,7,13,9,20,9
1,9,10,5,11,5,10,6,7,13,9,20,9
1,9,10,5,11,5,10,6,7,13,9,20,9
1,9,10,5,11,5,10,6,7,13,9,20,9
1,9,10,5,11,5,10,6,7,13,9,20,9
1,7,12,7,10,6,12,5,8,14,10,16,10
1,7,12,7,10,6,12,5,8,14,10,16,10
1,7,12,7,10,6,12,5,8,14,10,16,10
1,7,12,7,10,6,12,5,8,14,10,16,10
